
22/04/2022; 07:47:34; 19.0; 67.0; False; False; False
22/04/2022; 19:20:56; 19.0; 67.0; False; False; False
22/04/2022; 19:20:58; 19.0; 67.0; True; False; False
22/04/2022; 19:31:00; 19.0; 66.0; True; False; False
22/04/2022; 19:41:01; 19.0; 66.0; True; False; False
22/04/2022; 19:51:06; 19.0; 65.0; True; False; False
22/04/2022; 20:01:12; 19.0; 65.0; True; False; False
22/04/2022; 20:11:18; 19.0; 65.0; True; False; False
25/04/2022; 16:39:46; 19.0; 65.0; True; False; False
25/04/2022; 17:19:01; 19.0; 65.0; True; False; False
25/04/2022; 17:19:40; 19.0; 65.0; False; False; False
25/04/2022; 17:23:52; 19.0; 65.0; False; False; False
25/04/2022; 17:24:30; 19.0; 65.0; False; False; False
18/05/2022; 20:21:15; 19.0; 65.0; False; False; False
18/05/2022; 20:21:54; 19.0; 65.0; True; False; False
18/05/2022; 20:32:03; 19.0; 65.0; True; False; False
23/10/2022; 01:57:27; 19.0; 65.0; True; False; False
23/10/2022; 02:00:21; 19.0; 65.0; True; False; False
23/10/2022; 02:00:59; 19.0; 65.0; False; False; False
23/10/2022; 02:11:09; 19.0; 65.0; False; False; False
23/10/2022; 02:21:20; 19.0; 65.0; False; False; False
23/10/2022; 02:31:30; 19.0; 65.0; False; False; False
23/10/2022; 02:41:41; 19.0; 65.0; False; False; False
23/10/2022; 02:51:55; 19.0; 65.0; False; False; False
23/10/2022; 03:02:10; 19.0; 65.0; False; False; False
23/10/2022; 03:12:22; 19.0; 65.0; False; False; False
23/10/2022; 03:22:32; 19.0; 65.0; False; False; False
23/10/2022; 03:32:42; 19.0; 65.0; False; False; False
04/08/2023; 19:02:50; 19.0; 65.0; False; False; False
04/08/2023; 19:06:13; 19.0; 65.0; False; False; False
04/08/2023; 19:06:52; 19.0; 65.0; True; False; False
11/05/2025; 07:56:05; 19.0; 65.0; True; False; False
11/05/2025; 08:40:37; 19.0; 65.0; True; False; False
11/05/2025; 08:45:51; 19.0; 65.0; True; False; False
11/05/2025; 08:47:08; 19.0; 65.0; True; False; False
11/05/2025; 08:47:54; 19.0; 65.0; True; False; False
11/05/2025; 08:56:59; 19.0; 65.0; True; False; False
11/05/2025; 09:03:50; 19.0; 65.0; True; False; False
11/05/2025; 09:05:29; 19.0; 65.0; True; False; False
11/05/2025; 09:08:03; 19.0; 65.0; True; False; False
11/05/2025; 09:11:45; 19.0; 65.0; True; False; False
11/05/2025; 09:14:27; 19.0; 65.0; True; False; False
11/05/2025; 09:15:13; 19.0; 65.0; True; False; False
11/05/2025; 09:23:40; 19.0; 65.0; True; False; False
11/05/2025; 09:30:07; 19.0; 65.0; True; False; False
11/05/2025; 09:31:39; 19.0; 65.0; True; False; False
11/05/2025; 09:33:33; 19.0; 65.0; True; False; False
11/05/2025; 09:36:04; 19.0; 65.0; True; False; False
11/05/2025; 09:45:34; 19.0; 65.0; True; False; False
11/05/2025; 09:48:16; 19.0; 65.0; True; False; False
11/05/2025; 09:59:53; 19.0; 65.0; True; False; False
11/05/2025; 10:00:42; 19.0; 65.0; True; False; False
11/05/2025; 10:18:10; 19.0; 65.0; True; False; False
11/05/2025; 10:19:36; 19.0; 65.0; True; False; False
11/05/2025; 10:24:39; 19.0; 65.0; True; False; False
11/05/2025; 10:26:48; 19.0; 65.0; True; False; False
11/05/2025; 10:29:13; 19.0; 65.0; True; False; False
11/05/2025; 10:33:52; 19.0; 65.0; True; False; False
11/05/2025; 10:39:16; 19.0; 65.0; True; False; False
11/05/2025; 10:39:21; 19.0; 65.0; True; False; False
11/05/2025; 10:47:11; 19.0; 65.0; True; False; False
11/05/2025; 10:55:13; 19.0; 65.0; True; False; False
11/05/2025; 12:03:34; 19.0; 65.0; True; False; False
11/05/2025; 12:04:13; 19.0; 65.0; True; False; False
11/05/2025; 12:08:05; 19.0; 65.0; True; False; False
11/05/2025; 12:08:41; 19.0; 65.0; True; False; False
11/05/2025; 12:14:17; 19.0; 65.0; True; False; False
11/05/2025; 12:16:28; 19.0; 65.0; True; False; False
11/05/2025; 12:16:57; 19.0; 65.0; True; False; False
11/05/2025; 12:19:54; 19.0; 65.0; True; False; False
11/05/2025; 12:21:37; 19.0; 65.0; True; False; False
11/05/2025; 12:22:53; 19.0; 65.0; True; False; False
11/05/2025; 12:22:53; 19.0; 65.0; False; False; False
11/05/2025; 12:23:35; 19.0; 65.0; True; False; False
11/05/2025; 12:23:35; 19.0; 65.0; False; False; False
11/05/2025; 12:24:16; 19.0; 65.0; True; False; False
11/05/2025; 12:24:17; 19.0; 65.0; False; False; False
11/05/2025; 12:25:35; 19.0; 65.0; False; False; False
11/05/2025; 12:25:35; 19.0; 65.0; False; False; False
11/05/2025; 12:29:19; 19.0; 65.0; True; False; False
11/05/2025; 12:29:19; 19.0; 65.0; False; False; False
11/05/2025; 12:45:26; 19.0; 65.0; True; False; False
11/05/2025; 12:46:37; 19.0; 65.0; True; False; False
11/05/2025; 12:51:07; 19.0; 65.0; True; False; False
11/05/2025; 12:53:58; 19.0; 65.0; True; False; False
11/05/2025; 12:58:21; 19.0; 65.0; True; False; False
12/05/2025; 09:00:43; 2525.0; 3535.0; True; False; False
12/05/2025; 09:03:51; 2525.0; 3535.0; True; False; False
12/05/2025; 09:09:38; 2525.0; 3535.0; True; False; False
12/05/2025; 09:11:39; 2525.0; 3535.0; True; False; False
12/05/2025; 09:12:17; 2525.0; 3535.0; False; True; True
12/05/2025; 09:22:28; 2525.0; 3535.0; False; True; True
12/05/2025; 09:32:39; 2525.0; 3535.0; False; True; True
12/05/2025; 09:42:49; 2525.0; 3535.0; False; True; True
12/05/2025; 09:52:59; 2525.0; 3535.0; False; True; True
12/05/2025; 10:03:10; 2525.0; 3535.0; False; True; True
12/05/2025; 10:13:20; 2525.0; 3535.0; False; True; True
12/05/2025; 10:23:32; 2525.0; 3535.0; False; True; True
12/05/2025; 10:33:44; 2525.0; 3535.0; False; True; True
12/05/2025; 10:43:55; 2525.0; 3535.0; False; True; True
12/05/2025; 10:54:05; 2525.0; 3535.0; False; True; True
12/05/2025; 11:04:17; 2525.0; 3535.0; False; True; True
12/05/2025; 11:14:28; 2525.0; 3535.0; False; True; True
12/05/2025; 11:24:38; 2525.0; 3535.0; False; True; True
12/05/2025; 11:34:49; 2525.0; 3535.0; False; True; True
